"product_id","store_id","date","sales","revenue","stock","price","promo_type_1","promo_bin_1","promo_type_2","promo_bin_2","promo_discount_2","promo_discount_type_2","product_length","product_depth","product_width","cluster_id","hierarchy1_id","hierarchy2_id","hierarchy3_id","hierarchy4_id","hierarchy5_id","storetype_id","store_size","city_id"
"P0333","S0122","2018-05-25","2","3.7","12","2","PR14",NULL,"PR03",NULL,NULL,NULL,"7.5","21.0","10.5","cluster_4","H00","H0003","H000312","H00031200","H0003120004","ST04",23,"C008"
"P0333","S0123","2018-05-25","1","1.85","13","2","PR14",NULL,"PR03",NULL,NULL,NULL,"7.5","21.0","10.5","cluster_4","H00","H0003","H000312","H00031200","H0003120004","ST04",20,"C021"
"P0333","S0124","2018-05-25","2","3.7","13","2","PR14",NULL,"PR03",NULL,NULL,NULL,"7.5","21.0","10.5","cluster_4","H00","H0003","H000312","H00031200","H0003120004","ST03",15,"C030"
"P0333","S0125","2018-05-25","1","1.85","3","2","PR14",NULL,"PR03",NULL,NULL,NULL,"7.5","21.0","10.5","cluster_4","H00","H0003","H000312","H00031200","H0003120004","ST04",24,"C022"
"P0333","S0126","2018-05-25","0","0","29","2","PR14",NULL,"PR03",NULL,NULL,NULL,"7.5","21.0","10.5","cluster_4","H00","H0003","H000312","H00031200","H0003120004","ST04",34,"C014"
"P0333","S0127","2018-05-25","0","0","8","2","PR14",NULL,"PR03",NULL,NULL,NULL,"7.5","21.0","10.5","cluster_4","H00","H0003","H000312","H00031200","H0003120004","ST03",8,"C029"
"P0333","S0128","2018-05-25","2","3.7","159",NULL,"PR14",NULL,"PR03",NULL,NULL,NULL,"7.5","21.0","10.5","cluster_4","H00","H0003","H000312","H00031200","H0003120004","ST03",13,"C022"
"P0333","S0130","2018-05-25","0","0","21","2","PR14",NULL,"PR03",NULL,NULL,NULL,"7.5","21.0","10.5","cluster_4","H00","H0003","H000312","H00031200","H0003120004","ST03",17,"C037"
"P0333","S0131","2018-05-25","1","1.85","11","2","PR14",NULL,"PR03",NULL,NULL,NULL,"7.5","21.0","10.5","cluster_4","H00","H0003","H000312","H00031200","H0003120004","ST04",22,"C012"
"P0333","S0132","2018-05-25","0","0","8","2","PR14",NULL,"PR03",NULL,NULL,NULL,"7.5","21.0","10.5","cluster_4","H00","H0003","H000312","H00031200","H0003120004","ST04",31,"C011"
"P0333","S0133","2018-05-25","0","0","5","2","PR14",NULL,"PR03",NULL,NULL,NULL,"7.5","21.0","10.5","cluster_4","H00","H0003","H000312","H00031200","H0003120004","ST04",24,"C028"
"P0333","S0134","2018-05-25","1","1.85","11","2","PR14",NULL,"PR03",NULL,NULL,NULL,"7.5","21.0","10.5","cluster_4","H00","H0003","H000312","H00031200","H0003120004","ST03",12,"C020"
"P0333","S0135","2018-05-25","2","3.7","22","2","PR14",NULL,"PR03",NULL,NULL,NULL,"7.5","21.0","10.5","cluster_4","H00","H0003","H000312","H00031200","H0003120004","ST03",16,"C035"
"P0333","S0136","2018-05-25","0","0","10","2","PR14",NULL,"PR03",NULL,NULL,NULL,"7.5","21.0","10.5","cluster_4","H00","H0003","H000312","H00031200","H0003120004","ST03",12,"C005"
"P0333","S0137","2018-05-25","1","1.85","11","2","PR14",NULL,"PR03",NULL,NULL,NULL,"7.5","21.0","10.5","cluster_4","H00","H0003","H000312","H00031200","H0003120004","ST04",15,"C022"
"P0333","S0138","2018-05-25","2","3.7","10","2","PR14",NULL,"PR03",NULL,NULL,NULL,"7.5","21.0","10.5","cluster_4","H00","H0003","H000312","H00031200","H0003120004","ST04",30,"C022"
"P0333","S0139","2018-05-25","0","0","1","2","PR14",NULL,"PR03",NULL,NULL,NULL,"7.5","21.0","10.5","cluster_4","H00","H0003","H000312","H00031200","H0003120004","ST04",20,"C035"
"P0333","S0140","2018-05-25","3","5.56","19","2","PR14",NULL,"PR03",NULL,NULL,NULL,"7.5","21.0","10.5","cluster_4","H00","H0003","H000312","H00031200","H0003120004","ST03",16,"C022"
"P0333","S0141","2018-05-25","1","1.85","12","2","PR14",NULL,"PR03",NULL,NULL,NULL,"7.5","21.0","10.5","cluster_4","H00","H0003","H000312","H00031200","H0003120004","ST03",12,"C005"
"P0333","S0142","2018-05-25","3","5.56","15","2","PR14",NULL,"PR03",NULL,NULL,NULL,"7.5","21.0","10.5","cluster_4","H00","H0003","H000312","H00031200","H0003120004","ST04",31,"C006"
"P0333","S0143","2018-05-25","0","0","20","2","PR14",NULL,"PR03",NULL,NULL,NULL,"7.5","21.0","10.5","cluster_4","H00","H0003","H000312","H00031200","H0003120004","ST03",13,"C014"
"P0333","S0144","2018-05-25","0","0","9","2","PR14",NULL,"PR03",NULL,NULL,NULL,"7.5","21.0","10.5","cluster_4","H00","H0003","H000312","H00031200","H0003120004","ST04",21,"C022"
"P0336","S0001","2018-05-25","0","0","4","24.9","PR14",NULL,"PR03",NULL,NULL,NULL,"11.0","43.0","24.0","cluster_0","H01","H0107","H010702","H01070205","H0107020505","ST04",41,"C031"
"P0336","S0002","2018-05-25","1","21.1","8","24.9","PR14",NULL,"PR03",NULL,NULL,NULL,"11.0","43.0","24.0","cluster_0","H01","H0107","H010702","H01070205","H0107020505","ST04",39,"C007"
"P0336","S0008","2018-05-25","0","0","4","24.9","PR14",NULL,"PR03",NULL,NULL,NULL,"11.0","43.0","24.0","cluster_0","H01","H0107","H010702","H01070205","H0107020505","ST04",27,"C024"
"P0336","S0012","2018-05-25","0","0","5","24.9","PR14",NULL,"PR03",NULL,NULL,NULL,"11.0","43.0","24.0","cluster_0","H01","H0107","H010702","H01070205","H0107020505","ST04",28,"C005"
"P0336","S0013","2018-05-25","0","0","8","24.9","PR14",NULL,"PR03",NULL,NULL,NULL,"11.0","43.0","24.0","cluster_0","H01","H0107","H010702","H01070205","H0107020505","ST04",33,"C026"
"P0336","S0015","2018-05-25","0","0","3","24.9","PR14",NULL,"PR03",NULL,NULL,NULL,"11.0","43.0","24.0","cluster_0","H01","H0107","H010702","H01070205","H0107020505","ST04",19,"C014"
"P0336","S0020","2018-05-25","0","0","18","24.9","PR14",NULL,"PR03",NULL,NULL,NULL,"11.0","43.0","24.0","cluster_0","H01","H0107","H010702","H01070205","H0107020505","ST04",36,"C014"
"P0336","S0023","2018-05-25","0","0","3","24.9","PR14",NULL,"PR03",NULL,NULL,NULL,"11.0","43.0","24.0","cluster_0","H01","H0107","H010702","H01070205","H0107020505","ST04",31,"C008"
"P0336","S0024","2018-05-25","0","0","5","24.9","PR14",NULL,"PR03",NULL,NULL,NULL,"11.0","43.0","24.0","cluster_0","H01","H0107","H010702","H01070205","H0107020505","ST04",26,"C022"
"P0336","S0026","2018-05-25","2","42.2","13","24.9","PR14",NULL,"PR03",NULL,NULL,NULL,"11.0","43.0","24.0","cluster_0","H01","H0107","H010702","H01070205","H0107020505","ST04",41,"C014"
"P0336","S0028","2018-05-25","0","0","27",NULL,"PR14",NULL,"PR03",NULL,NULL,NULL,"11.0","43.0","24.0","cluster_0","H01","H0107","H010702","H01070205","H0107020505","ST01",86,"C036"
"P0336","S0031","2018-05-25","1","21.1","7","24.9","PR14",NULL,"PR03",NULL,NULL,NULL,"11.0","43.0","24.0","cluster_0","H01","H0107","H010702","H01070205","H0107020505","ST04",41,"C036"
"P0336","S0038","2018-05-25","0","0","22","24.9","PR14",NULL,"PR03",NULL,NULL,NULL,"11.0","43.0","24.0","cluster_0","H01","H0107","H010702","H01070205","H0107020505","ST01",63,"C004"
"P0336","S0040","2018-05-25","0","0","5","24.9","PR14",NULL,"PR03",NULL,NULL,NULL,"11.0","43.0","24.0","cluster_0","H01","H0107","H010702","H01070205","H0107020505","ST04",42,"C017"
"P0336","S0042","2018-05-25","0","0","4","24.9","PR14",NULL,"PR03",NULL,NULL,NULL,"11.0","43.0","24.0","cluster_0","H01","H0107","H010702","H01070205","H0107020505","ST04",25,"C020"
"P0336","S0043","2018-05-25","0","0","8","24.9","PR14",NULL,"PR03",NULL,NULL,NULL,"11.0","43.0","24.0","cluster_0","H01","H0107","H010702","H01070205","H0107020505","ST04",37,"C025"
"P0336","S0048","2018-05-25","1","21.1","24",NULL,"PR14",NULL,"PR03",NULL,NULL,NULL,"11.0","43.0","24.0","cluster_0","H01","H0107","H010702","H01070205","H0107020505","ST01",83,"C031"
"P0336","S0049","2018-05-25","0","0","7","24.9","PR14",NULL,"PR03",NULL,NULL,NULL,"11.0","43.0","24.0","cluster_0","H01","H0107","H010702","H01070205","H0107020505","ST04",25,"C031"
"P0336","S0050","2018-05-25","0","0","9","24.9","PR14",NULL,"PR03",NULL,NULL,NULL,"11.0","43.0","24.0","cluster_0","H01","H0107","H010702","H01070205","H0107020505","ST04",31,"C014"
"P0336","S0051","2018-05-25","0","0","13","24.9","PR14",NULL,"PR03",NULL,NULL,NULL,"11.0","43.0","24.0","cluster_0","H01","H0107","H010702","H01070205","H0107020505","ST04",39,"C027"
"P0336","S0055","2018-05-25","0","0","5","24.9","PR14",NULL,"PR03",NULL,NULL,NULL,"11.0","43.0","24.0","cluster_0","H01","H0107","H010702","H01070205","H0107020505","ST04",24,"C014"
"P0336","S0056","2018-05-25","0","0","5","24.9","PR14",NULL,"PR03",NULL,NULL,NULL,"11.0","43.0","24.0","cluster_0","H01","H0107","H010702","H01070205","H0107020505","ST04",42,"C015"
"P0336","S0058","2018-05-25","0","0","6","24.9","PR14",NULL,"PR03",NULL,NULL,NULL,"11.0","43.0","24.0","cluster_0","H01","H0107","H010702","H01070205","H0107020505","ST04",17,"C014"
"P0336","S0061","2018-05-25","0","0","7","24.9","PR14",NULL,"PR03",NULL,NULL,NULL,"11.0","43.0","24.0","cluster_0","H01","H0107","H010702","H01070205","H0107020505","ST04",35,"C019"
"P0336","S0062","2018-05-25","0","0","6","24.9","PR14",NULL,"PR03",NULL,NULL,NULL,"11.0","43.0","24.0","cluster_0","H01","H0107","H010702","H01070205","H0107020505","ST04",47,"C014"
"P0336","S0063","2018-05-25","0","0","5","24.9","PR14",NULL,"PR03",NULL,NULL,NULL,"11.0","43.0","24.0","cluster_0","H01","H0107","H010702","H01070205","H0107020505","ST04",23,"C033"
"P0336","S0066","2018-05-25","0","0","9","24.9","PR14",NULL,"PR03",NULL,NULL,NULL,"11.0","43.0","24.0","cluster_0","H01","H0107","H010702","H01070205","H0107020505","ST04",47,"C033"
"P0336","S0067","2018-05-25","0","0","3","24.9","PR14",NULL,"PR03",NULL,NULL,NULL,"11.0","43.0","24.0","cluster_0","H01","H0107","H010702","H01070205","H0107020505","ST04",16,"C014"
"P0336","S0070","2018-05-25","0","0","5","24.9","PR14",NULL,"PR03",NULL,NULL,NULL,"11.0","43.0","24.0","cluster_0","H01","H0107","H010702","H01070205","H0107020505","ST04",24,"C030"
"P0336","S0072","2018-05-25","0","0","7",NULL,"PR14",NULL,"PR03",NULL,NULL,NULL,"11.0","43.0","24.0","cluster_0","H01","H0107","H010702","H01070205","H0107020505","ST04",29,"C014"
"P0336","S0073","2018-05-25","0","0","4","24.9","PR14",NULL,"PR03",NULL,NULL,NULL,"11.0","43.0","24.0","cluster_0","H01","H0107","H010702","H01070205","H0107020505","ST04",19,"C014"
"P0336","S0078","2018-05-25","0","0","4","24.9","PR14",NULL,"PR03",NULL,NULL,NULL,"11.0","43.0","24.0","cluster_0","H01","H0107","H010702","H01070205","H0107020505","ST04",19,"C036"
"P0336","S0082","2018-05-25","0","0","6","24.9","PR14",NULL,"PR03",NULL,NULL,NULL,"11.0","43.0","24.0","cluster_0","H01","H0107","H010702","H01070205","H0107020505","ST04",23,"C024"
"P0336","S0083","2018-05-25","0","0","3","24.9","PR14",NULL,"PR03",NULL,NULL,NULL,"11.0","43.0","24.0","cluster_0","H01","H0107","H010702","H01070205","H0107020505","ST04",23,"C010"
"P0336","S0084","2018-05-25","0","0","5","24.9","PR14",NULL,"PR03",NULL,NULL,NULL,"11.0","43.0","24.0","cluster_0","H01","H0107","H010702","H01070205","H0107020505","ST04",19,"C022"
"P0336","S0085","2018-05-25","0","0","10","24.9","PR14",NULL,"PR03",NULL,NULL,NULL,"11.0","43.0","24.0","cluster_0","H01","H0107","H010702","H01070205","H0107020505","ST01",60,"C014"
"P0336","S0087","2018-05-25","0","0","5","24.9","PR14",NULL,"PR03",NULL,NULL,NULL,"11.0","43.0","24.0","cluster_0","H01","H0107","H010702","H01070205","H0107020505","ST04",23,"C031"
"P0336","S0091","2018-05-25","0","0","3","24.9","PR14",NULL,"PR03",NULL,NULL,NULL,"11.0","43.0","24.0","cluster_0","H01","H0107","H010702","H01070205","H0107020505","ST04",19,"C013"
"P0336","S0093","2018-05-25","0","0","1","24.9","PR14",NULL,"PR03",NULL,NULL,NULL,"11.0","43.0","24.0","cluster_0","H01","H0107","H010702","H01070205","H0107020505","ST04",16,"C022"
"P0336","S0094","2018-05-25","0","0","19","24.9","PR14",NULL,"PR03",NULL,NULL,NULL,"11.0","43.0","24.0","cluster_0","H01","H0107","H010702","H01070205","H0107020505","ST04",45,"C006"
"P0336","S0096","2018-05-25","0","0","4","24.9","PR14",NULL,"PR03",NULL,NULL,NULL,"11.0","43.0","24.0","cluster_0","H01","H0107","H010702","H01070205","H0107020505","ST04",30,"C029"
"P0336","S0097","2018-05-25","0","0","9","24.9","PR14",NULL,"PR03",NULL,NULL,NULL,"11.0","43.0","24.0","cluster_0","H01","H0107","H010702","H01070205","H0107020505","ST04",45,"C014"
"P0336","S0101","2018-05-25","0","0","5","24.9","PR14",NULL,"PR03",NULL,NULL,NULL,"11.0","43.0","24.0","cluster_0","H01","H0107","H010702","H01070205","H0107020505","ST04",30,"C026"
"P0336","S0102","2018-05-25","0","0","6","24.9","PR14",NULL,"PR03",NULL,NULL,NULL,"11.0","43.0","24.0","cluster_0","H01","H0107","H010702","H01070205","H0107020505","ST04",27,"C018"
"P0336","S0104","2018-05-25","0","0","6","24.9","PR14",NULL,"PR03",NULL,NULL,NULL,"11.0","43.0","24.0","cluster_0","H01","H0107","H010702","H01070205","H0107020505","ST04",47,"C002"
"P0336","S0107","2018-05-25","0","0","8","24.9","PR14",NULL,"PR03",NULL,NULL,NULL,"11.0","43.0","24.0","cluster_0","H01","H0107","H010702","H01070205","H0107020505","ST04",19,"C014"
"P0336","S0108","2018-05-25","0","0","3","24.9","PR14",NULL,"PR03",NULL,NULL,NULL,"11.0","43.0","24.0","cluster_0","H01","H0107","H010702","H01070205","H0107020505","ST04",35,"C016"
"P0336","S0110","2018-05-25","1","21.1","15","24.9","PR14",NULL,"PR03",NULL,NULL,NULL,"11.0","43.0","24.0","cluster_0","H01","H0107","H010702","H01070205","H0107020505","ST04",40,"C025"
"P0336","S0112","2018-05-25","0","0","6",NULL,"PR14",NULL,"PR03",NULL,NULL,NULL,"11.0","43.0","24.0","cluster_0","H01","H0107","H010702","H01070205","H0107020505","ST04",46,"C031"
"P0336","S0113","2018-05-25","0","0","7","24.9","PR14",NULL,"PR03",NULL,NULL,NULL,"11.0","43.0","24.0","cluster_0","H01","H0107","H010702","H01070205","H0107020505","ST04",25,"C024"
"P0336","S0115","2018-05-25","0","0","8","24.9","PR14",NULL,"PR03",NULL,NULL,NULL,"11.0","43.0","24.0","cluster_0","H01","H0107","H010702","H01070205","H0107020505","ST04",45,"C020"
"P0336","S0122","2018-05-25","0","0","4","24.9","PR14",NULL,"PR03",NULL,NULL,NULL,"11.0","43.0","24.0","cluster_0","H01","H0107","H010702","H01070205","H0107020505","ST04",23,"C008"
"P0336","S0125","2018-05-25","0","0","3","24.9","PR14",NULL,"PR03",NULL,NULL,NULL,"11.0","43.0","24.0","cluster_0","H01","H0107","H010702","H01070205","H0107020505","ST04",24,"C022"
"P0336","S0126","2018-05-25","0","0","3","24.9","PR14",NULL,"PR03",NULL,NULL,NULL,"11.0","43.0","24.0","cluster_0","H01","H0107","H010702","H01070205","H0107020505","ST04",34,"C014"
"P0336","S0131","2018-05-25","0","0","4","24.9","PR14",NULL,"PR03",NULL,NULL,NULL,"11.0","43.0","24.0","cluster_0","H01","H0107","H010702","H01070205","H0107020505","ST04",22,"C012"
"P0336","S0132","2018-05-25","0","0","5","24.9","PR14",NULL,"PR03",NULL,NULL,NULL,"11.0","43.0","24.0","cluster_0","H01","H0107","H010702","H01070205","H0107020505","ST04",31,"C011"
"P0336","S0137","2018-05-25","0","0","3","24.9","PR14",NULL,"PR03",NULL,NULL,NULL,"11.0","43.0","24.0","cluster_0","H01","H0107","H010702","H01070205","H0107020505","ST04",15,"C022"
"P0336","S0138","2018-05-25","0","0","8","24.9","PR14",NULL,"PR03",NULL,NULL,NULL,"11.0","43.0","24.0","cluster_0","H01","H0107","H010702","H01070205","H0107020505","ST04",30,"C022"
"P0336","S0142","2018-05-25","0","0","5","24.9","PR14",NULL,"PR03",NULL,NULL,NULL,"11.0","43.0","24.0","cluster_0","H01","H0107","H010702","H01070205","H0107020505","ST04",31,"C006"
"P0336","S0144","2018-05-25","0","0","5","24.9","PR14",NULL,"PR03",NULL,NULL,NULL,"11.0","43.0","24.0","cluster_0","H01","H0107","H010702","H01070205","H0107020505","ST04",21,"C022"
"P0337","S0002","2018-05-25","0","0","8","15","PR14",NULL,"PR03",NULL,NULL,NULL,"17.0","40.0","30.0","cluster_0","H03","H0314","H031401","H03140102","H0314010203","ST04",39,"C007"
"P0337","S0020","2018-05-25","0","0","3","15","PR14",NULL,"PR03",NULL,NULL,NULL,"17.0","40.0","30.0","cluster_0","H03","H0314","H031401","H03140102","H0314010203","ST04",36,"C014"
"P0337","S0038","2018-05-25","0","0","11","15","PR14",NULL,"PR03",NULL,NULL,NULL,"17.0","40.0","30.0","cluster_0","H03","H0314","H031401","H03140102","H0314010203","ST01",63,"C004"
"P0337","S0040","2018-05-25","0","0","12","15","PR14",NULL,"PR03",NULL,NULL,NULL,"17.0","40.0","30.0","cluster_0","H03","H0314","H031401","H03140102","H0314010203","ST04",42,"C017"
"P0337","S0043","2018-05-25","0","0","11","15","PR14",NULL,"PR03",NULL,NULL,NULL,"17.0","40.0","30.0","cluster_0","H03","H0314","H031401","H03140102","H0314010203","ST04",37,"C025"
"P0337","S0051","2018-05-25","0","0","2","15","PR14",NULL,"PR03",NULL,NULL,NULL,"17.0","40.0","30.0","cluster_0","H03","H0314","H031401","H03140102","H0314010203","ST04",39,"C027"
"P0337","S0056","2018-05-25","0","0","9","15","PR14",NULL,"PR03",NULL,NULL,NULL,"17.0","40.0","30.0","cluster_0","H03","H0314","H031401","H03140102","H0314010203","ST04",42,"C015"
"P0337","S0066","2018-05-25","0","0","12","15","PR14",NULL,"PR03",NULL,NULL,NULL,"17.0","40.0","30.0","cluster_0","H03","H0314","H031401","H03140102","H0314010203","ST04",47,"C033"
"P0337","S0085","2018-05-25","0","0","56","15","PR14",NULL,"PR03",NULL,NULL,NULL,"17.0","40.0","30.0","cluster_0","H03","H0314","H031401","H03140102","H0314010203","ST01",60,"C014"
"P0337","S0094","2018-05-25","0","0","10","15","PR14",NULL,"PR03",NULL,NULL,NULL,"17.0","40.0","30.0","cluster_0","H03","H0314","H031401","H03140102","H0314010203","ST04",45,"C006"
"P0337","S0097","2018-05-25","0","0","1","15","PR14",NULL,"PR03",NULL,NULL,NULL,"17.0","40.0","30.0","cluster_0","H03","H0314","H031401","H03140102","H0314010203","ST04",45,"C014"
"P0337","S0104","2018-05-25","0","0","8","15","PR14",NULL,"PR03",NULL,NULL,NULL,"17.0","40.0","30.0","cluster_0","H03","H0314","H031401","H03140102","H0314010203","ST04",47,"C002"
"P0337","S0110","2018-05-25","1","12.71","5","15","PR14",NULL,"PR03",NULL,NULL,NULL,"17.0","40.0","30.0","cluster_0","H03","H0314","H031401","H03140102","H0314010203","ST04",40,"C025"
"P0337","S0126","2018-05-25","0","0","6","15","PR14",NULL,"PR03",NULL,NULL,NULL,"17.0","40.0","30.0","cluster_0","H03","H0314","H031401","H03140102","H0314010203","ST04",34,"C014"
"P0337","S0138","2018-05-25","0","0","6","15","PR14",NULL,"PR03",NULL,NULL,NULL,"17.0","40.0","30.0","cluster_0","H03","H0314","H031401","H03140102","H0314010203","ST04",30,"C022"
"P0337","S0142","2018-05-25","0","0","7","15","PR14",NULL,"PR03",NULL,NULL,NULL,"17.0","40.0","30.0","cluster_0","H03","H0314","H031401","H03140102","H0314010203","ST04",31,"C006"
"P0340","S0001","2018-05-25","0","0","4","44.99","PR14",NULL,"PR03",NULL,NULL,NULL,"5.0","20.0","13.0","cluster_0","H03","H0313","H031302","H03130200","H0313020001","ST04",41,"C031"
"P0340","S0020","2018-05-25","0","0","1","44.99","PR14",NULL,"PR03",NULL,NULL,NULL,"5.0","20.0","13.0","cluster_0","H03","H0313","H031302","H03130200","H0313020001","ST04",36,"C014"
"P0340","S0023","2018-05-25","0","0","1","44.99","PR14",NULL,"PR03",NULL,NULL,NULL,"5.0","20.0","13.0","cluster_0","H03","H0313","H031302","H03130200","H0313020001","ST04",31,"C008"
"P0340","S0024","2018-05-25","0","0","1","44.99","PR14",NULL,"PR03",NULL,NULL,NULL,"5.0","20.0","13.0","cluster_0","H03","H0313","H031302","H03130200","H0313020001","ST04",26,"C022"
"P0340","S0026","2018-05-25","0","0","6","44.99","PR14",NULL,"PR03",NULL,NULL,NULL,"5.0","20.0","13.0","cluster_0","H03","H0313","H031302","H03130200","H0313020001","ST04",41,"C014"
"P0340","S0028","2018-05-25","0","0","24",NULL,"PR14",NULL,"PR03",NULL,NULL,NULL,"5.0","20.0","13.0","cluster_0","H03","H0313","H031302","H03130200","H0313020001","ST01",86,"C036"
"P0340","S0031","2018-05-25","0","0","4","44.99","PR14",NULL,"PR03",NULL,NULL,NULL,"5.0","20.0","13.0","cluster_0","H03","H0313","H031302","H03130200","H0313020001","ST04",41,"C036"
"P0340","S0038","2018-05-25","0","0","8","44.99","PR14",NULL,"PR03",NULL,NULL,NULL,"5.0","20.0","13.0","cluster_0","H03","H0313","H031302","H03130200","H0313020001","ST01",63,"C004"
"P0340","S0040","2018-05-25","0","0","1","44.99","PR14",NULL,"PR03",NULL,NULL,NULL,"5.0","20.0","13.0","cluster_0","H03","H0313","H031302","H03130200","H0313020001","ST04",42,"C017"
"P0340","S0043","2018-05-25","0","0","4","44.99","PR14",NULL,"PR03",NULL,NULL,NULL,"5.0","20.0","13.0","cluster_0","H03","H0313","H031302","H03130200","H0313020001","ST04",37,"C025"
"P0340","S0048","2018-05-25","0","0","13",NULL,"PR14",NULL,"PR03",NULL,NULL,NULL,"5.0","20.0","13.0","cluster_0","H03","H0313","H031302","H03130200","H0313020001","ST01",83,"C031"
"P0340","S0056","2018-05-25","0","0","2","44.99","PR14",NULL,"PR03",NULL,NULL,NULL,"5.0","20.0","13.0","cluster_0","H03","H0313","H031302","H03130200","H0313020001","ST04",42,"C015"
"P0340","S0062","2018-05-25","0","0","1","44.99","PR14",NULL,"PR03",NULL,NULL,NULL,"5.0","20.0","13.0","cluster_0","H03","H0313","H031302","H03130200","H0313020001","ST04",47,"C014"
"P0340","S0072","2018-05-25","0","0","1",NULL,"PR14",NULL,"PR03",NULL,NULL,NULL,"5.0","20.0","13.0","cluster_0","H03","H0313","H031302","H03130200","H0313020001","ST04",29,"C014"
"P0340","S0085","2018-05-25","0","0","1","44.99","PR14",NULL,"PR03",NULL,NULL,NULL,"5.0","20.0","13.0","cluster_0","H03","H0313","H031302","H03130200","H0313020001","ST01",60,"C014"
"P0340","S0088","2018-05-25","0","0","3","44.99","PR14",NULL,"PR03",NULL,NULL,NULL,"5.0","20.0","13.0","cluster_0","H03","H0313","H031302","H03130200","H0313020001","ST04",20,"C009"
"P0340","S0094","2018-05-25","0","0","4","44.99","PR14",NULL,"PR03",NULL,NULL,NULL,"5.0","20.0","13.0","cluster_0","H03","H0313","H031302","H03130200","H0313020001","ST04",45,"C006"
"P0340","S0097","2018-05-25","0","0","4","44.99","PR14",NULL,"PR03",NULL,NULL,NULL,"5.0","20.0","13.0","cluster_0","H03","H0313","H031302","H03130200","H0313020001","ST04",45,"C014"
"P0340","S0101","2018-05-25","0","0","4","44.99","PR14",NULL,"PR03",NULL,NULL,NULL,"5.0","20.0","13.0","cluster_0","H03","H0313","H031302","H03130200","H0313020001","ST04",30,"C026"
"P0340","S0104","2018-05-25","0","0","1","44.99","PR14",NULL,"PR03",NULL,NULL,NULL,"5.0","20.0","13.0","cluster_0","H03","H0313","H031302","H03130200","H0313020001","ST04",47,"C002"
"P0340","S0105","2018-05-25","0","0","1","44.99","PR14",NULL,"PR03",NULL,NULL,NULL,"5.0","20.0","13.0","cluster_0","H03","H0313","H031302","H03130200","H0313020001","ST04",25,"C032"
"P0340","S0108","2018-05-25","0","0","4","44.99","PR14",NULL,"PR03",NULL,NULL,NULL,"5.0","20.0","13.0","cluster_0","H03","H0313","H031302","H03130200","H0313020001","ST04",35,"C016"
"P0340","S0110","2018-05-25","0","0","4","44.99","PR14",NULL,"PR03",NULL,NULL,NULL,"5.0","20.0","13.0","cluster_0","H03","H0313","H031302","H03130200","H0313020001","ST04",40,"C025"
"P0340","S0112","2018-05-25","0","0","3",NULL,"PR14",NULL,"PR03",NULL,NULL,NULL,"5.0","20.0","13.0","cluster_0","H03","H0313","H031302","H03130200","H0313020001","ST04",46,"C031"
"P0340","S0115","2018-05-25","0","0","5","44.99","PR14",NULL,"PR03",NULL,NULL,NULL,"5.0","20.0","13.0","cluster_0","H03","H0313","H031302","H03130200","H0313020001","ST04",45,"C020"
"P0341","S0001","2018-05-25","0","0","13","35.95","PR10","high","PR03",NULL,NULL,NULL,"8.5","29.1","5.8","cluster_0","H00","H0001","H000104","H00010413","H0001041312","ST04",41,"C031"
"P0341","S0002","2018-05-25","0","0","11","35.95","PR10","high","PR03",NULL,NULL,NULL,"8.5","29.1","5.8","cluster_0","H00","H0001","H000104","H00010413","H0001041312","ST04",39,"C007"
"P0341","S0012","2018-05-25","0","0","8","35.95","PR10","high","PR03",NULL,NULL,NULL,"8.5","29.1","5.8","cluster_0","H00","H0001","H000104","H00010413","H0001041312","ST04",28,"C005"
"P0341","S0013","2018-05-25","0","0","8","35.95","PR10","high","PR03",NULL,NULL,NULL,"8.5","29.1","5.8","cluster_0","H00","H0001","H000104","H00010413","H0001041312","ST04",33,"C026"
"P0341","S0020","2018-05-25","0","0","15","35.95","PR10","high","PR03",NULL,NULL,NULL,"8.5","29.1","5.8","cluster_0","H00","H0001","H000104","H00010413","H0001041312","ST04",36,"C014"
"P0341","S0023","2018-05-25","0","0","7","35.95","PR10","high","PR03",NULL,NULL,NULL,"8.5","29.1","5.8","cluster_0","H00","H0001","H000104","H00010413","H0001041312","ST04",31,"C008"
"P0341","S0024","2018-05-25","0","0","10","35.95","PR10","high","PR03",NULL,NULL,NULL,"8.5","29.1","5.8","cluster_0","H00","H0001","H000104","H00010413","H0001041312","ST04",26,"C022"
"P0341","S0026","2018-05-25","0","0","5","35.95","PR10","high","PR03",NULL,NULL,NULL,"8.5","29.1","5.8","cluster_0","H00","H0001","H000104","H00010413","H0001041312","ST04",41,"C014"
"P0341","S0028","2018-05-25","0","0","8",NULL,"PR14",NULL,"PR03",NULL,NULL,NULL,"8.5","29.1","5.8","cluster_0","H00","H0001","H000104","H00010413","H0001041312","ST01",86,"C036"
"P0341","S0031","2018-05-25","0","0","13","35.95","PR10","high","PR03",NULL,NULL,NULL,"8.5","29.1","5.8","cluster_0","H00","H0001","H000104","H00010413","H0001041312","ST04",41,"C036"
"P0341","S0038","2018-05-25","0","0","12","35.95","PR10","high","PR03",NULL,NULL,NULL,"8.5","29.1","5.8","cluster_0","H00","H0001","H000104","H00010413","H0001041312","ST01",63,"C004"
"P0341","S0040","2018-05-25","0","0","4","35.95","PR10","high","PR03",NULL,NULL,NULL,"8.5","29.1","5.8","cluster_0","H00","H0001","H000104","H00010413","H0001041312","ST04",42,"C017"
